# Wavelength [nm], Diffuse Reflectance
548.000000000000000,0.976217378791417
549.000000000000000,0.976142231422489
550.000000000000000,0.976290895250641
551.000000000000000,0.976283062516025
552.000000000000000,0.976149380899616
553.000000000000000,0.976026335967486
554.000000000000000,0.976249856308604
555.000000000000000,0.976293209372340
556.000000000000000,0.976303647835393
557.000000000000000,0.976251384907768
558.000000000000000,0.976341997729031
559.000000000000000,0.976369042401950
560.000000000000000,0.976154518794058
561.000000000000000,0.976394401056457
562.000000000000000,0.976293882872071
563.000000000000000,0.976422798988390
564.000000000000000,0.976188988065459
565.000000000000000,0.976301227389821
566.000000000000000,0.976236789547637
567.000000000000000,0.976350945227236
568.000000000000000,0.976190429239649
569.000000000000000,0.976212196520533
570.000000000000000,0.976453247986502
571.000000000000000,0.976141685815543
572.000000000000000,0.976245279317288
573.000000000000000,0.976151453465168
574.000000000000000,0.976349494818956
575.000000000000000,0.976382769898263
576.000000000000000,0.976382722663625
577.000000000000000,0.976523213754715
578.000000000000000,0.976138238793724
579.000000000000000,0.976220568136352
580.000000000000000,0.976444291152288
581.000000000000000,0.976502165468278
582.000000000000000,0.976445079374572
583.000000000000000,0.976449170719502
584.000000000000000,0.976367049360437
585.000000000000000,0.976552276995542
586.000000000000000,0.976499836038626
587.000000000000000,0.976294607086151
588.000000000000000,0.976281314046912
589.000000000000000,0.976499301181460
590.000000000000000,0.976628009687343
591.000000000000000,0.976331754758166
592.000000000000000,0.976192509927898
593.000000000000000,0.976425344257014
594.000000000000000,0.976661918144129
595.000000000000000,0.976570371756533
596.000000000000000,0.976533737286779
597.000000000000000,0.976479969531173
598.000000000000000,0.976301996743174
599.000000000000000,0.976482086138293
600.000000000000000,0.976511135063112
601.000000000000000,0.976504477436610
602.000000000000000,0.976619860873118
603.000000000000000,0.976549261081453
604.000000000000000,0.976590927104376
605.000000000000000,0.976364782362012
606.000000000000000,0.976554476454188
607.000000000000000,0.976308515128910
608.000000000000000,0.976554388972640
609.000000000000000,0.976551661214337
610.000000000000000,0.976573315423891
611.000000000000000,0.976696351541287
612.000000000000000,0.976634813696902
613.000000000000000,0.976686327662241
614.000000000000000,0.976633042768236
615.000000000000000,0.976715896310542
616.000000000000000,0.976922209148090
617.000000000000000,0.976753641646018
618.000000000000000,0.976667169563908
619.000000000000000,0.976817412077065
620.000000000000000,0.976524058240547
621.000000000000000,0.976637534148935
622.000000000000000,0.976532164699776
623.000000000000000,0.976551092480786
624.000000000000000,0.976986032158931
625.000000000000000,0.976956402999978
626.000000000000000,0.976558088596641
627.000000000000000,0.976690517434610
628.000000000000000,0.976528961436566
629.000000000000000,0.976869170365206
630.000000000000000,0.976723514155876
631.000000000000000,0.976635815131184
632.000000000000000,0.976675446507065
633.000000000000000,0.976539185683135
634.000000000000000,0.976485550845127
635.000000000000000,0.976653826483147
636.000000000000000,0.976745582592543
637.000000000000000,0.976871367457701
638.000000000000000,0.976792335453309
639.000000000000000,0.976680438426980
640.000000000000000,0.976682752119625
641.000000000000000,0.976757881533480
642.000000000000000,0.976967829523992
643.000000000000000,0.976700415629398
644.000000000000000,0.976758516921143
645.000000000000000,0.976984810167364
646.000000000000000,0.976952986547263
647.000000000000000,0.976678424717286
648.000000000000000,0.976782813168767
649.000000000000000,0.976946004730429
650.000000000000000,0.976824888424393
651.000000000000000,0.977045113482393
652.000000000000000,0.976948810277700
653.000000000000000,0.976938052183941
654.000000000000000,0.976547562430886
655.000000000000000,0.976909097938375
656.000000000000000,0.976849706528040
657.000000000000000,0.976957946556272
658.000000000000000,0.977006112507153
659.000000000000000,0.977035678945451
660.000000000000000,0.977002922169120
661.000000000000000,0.977087555245501
662.000000000000000,0.977145761749757
663.000000000000000,0.977184947449387
664.000000000000000,0.977132355128711
665.000000000000000,0.977139971435860
666.000000000000000,0.977075669753280
667.000000000000000,0.977139481083843
668.000000000000000,0.976786892106542
669.000000000000000,0.976797209366918
670.000000000000000,0.976774153818982
671.000000000000000,0.976868251500420
672.000000000000000,0.977015505541034
673.000000000000000,0.977139989765512
674.000000000000000,0.977167665067315
675.000000000000000,0.977071539277722
676.000000000000000,0.977162106257956
677.000000000000000,0.976999397190785
678.000000000000000,0.976919001447058
679.000000000000000,0.977028468407702
680.000000000000000,0.977263723438091
681.000000000000000,0.977231210265904
682.000000000000000,0.977242955411358
683.000000000000000,0.977312939503426
684.000000000000000,0.977204689357608
685.000000000000000,0.977434147832442
686.000000000000000,0.977372478676986
687.000000000000000,0.977281843979406
688.000000000000000,0.977335978486207
689.000000000000000,0.977149590068416
690.000000000000000,0.977114862402830
691.000000000000000,0.977490093393822
692.000000000000000,0.977276078670777
693.000000000000000,0.977094572241738
694.000000000000000,0.977332773572100
695.000000000000000,0.977403369799870
696.000000000000000,0.977427476069966
697.000000000000000,0.977346525060497
698.000000000000000,0.977333969693368
699.000000000000000,0.977245852987989
700.000000000000000,0.977171740908294
701.000000000000000,0.977282090158798
702.000000000000000,0.977608391166012
703.000000000000000,0.977767781436462
704.000000000000000,0.977768273287768
705.000000000000000,0.977699538178650
706.000000000000000,0.977473401400831
707.000000000000000,0.977396331323327
708.000000000000000,0.977505539780373
709.000000000000000,0.977553924992933
710.000000000000000,0.977702519120546
711.000000000000000,0.977734077876012
712.000000000000000,0.977757097199357
713.000000000000000,0.977807165517815
714.000000000000000,0.977640176826364
715.000000000000000,0.977715913809262
716.000000000000000,0.977459352950280
717.000000000000000,0.977660608078039
718.000000000000000,0.977878134189559
719.000000000000000,0.977829967290577
720.000000000000000,0.977705514783857
721.000000000000000,0.978039017263122
722.000000000000000,0.977987284119616
723.000000000000000,0.977847450588374
724.000000000000000,0.977906815850599
725.000000000000000,0.977822179567278
726.000000000000000,0.978142278748234
727.000000000000000,0.978029425885885
728.000000000000000,0.977674740837267
729.000000000000000,0.977871786510122
730.000000000000000,0.978185318225345
731.000000000000000,0.978061899197062
732.000000000000000,0.977757602195044
733.000000000000000,0.978006967430788
734.000000000000000,0.977984323065148
735.000000000000000,0.977768492193556
736.000000000000000,0.978183471571389
737.000000000000000,0.978304848043467
738.000000000000000,0.978459305283114
739.000000000000000,0.978615216057752
740.000000000000000,0.978325491766073
741.000000000000000,0.977770137531461
742.000000000000000,0.977988179458262
743.000000000000000,0.977955749135427
744.000000000000000,0.977882809417959
745.000000000000000,0.978031159476645
746.000000000000000,0.978188226435183
747.000000000000000,0.977727016726481
748.000000000000000,0.977969497427275
749.000000000000000,0.978291092061755
750.000000000000000,0.978117425625783
751.000000000000000,0.978020597516149
752.000000000000000,0.978120333621974
753.000000000000000,0.977931616497855
754.000000000000000,0.978234278916141
755.000000000000000,0.978367810651115
756.000000000000000,0.977888244992614
757.000000000000000,0.978061807836288
758.000000000000000,0.978340032895915
759.000000000000000,0.977705801340756
760.000000000000000,0.978466313893981
761.000000000000000,0.978607722984221
762.000000000000000,0.978148633518971
763.000000000000000,0.977744537018418
764.000000000000000,0.978207610719121
765.000000000000000,0.977930147590461
766.000000000000000,0.978520598793328
767.000000000000000,0.978528342893465
768.000000000000000,0.978627804447952
769.000000000000000,0.978757584915106
770.000000000000000,0.978921090714987
771.000000000000000,0.978108836333133
772.000000000000000,0.978492004908752
773.000000000000000,0.978083253568608
774.000000000000000,0.978666631996002
775.000000000000000,0.977743444707875
776.000000000000000,0.977896969212930
777.000000000000000,0.978376597771007
778.000000000000000,0.978278896915346
779.000000000000000,0.978436456677084
780.000000000000000,0.978403621282831
781.000000000000000,0.978606106235426
782.000000000000000,0.977692102587428
783.000000000000000,0.978729533278463
784.000000000000000,0.978356757235899
785.000000000000000,0.978156484029912
786.000000000000000,0.978315040977981
787.000000000000000,0.978579973283614
788.000000000000000,0.978027861667846
789.000000000000000,0.978668325525004
790.000000000000000,0.978545903397448
791.000000000000000,0.978157617114431
792.000000000000000,0.978682403152569
793.000000000000000,0.978626304962172
794.000000000000000,0.978396242068225
795.000000000000000,0.979143561074410
796.000000000000000,0.978014616948748
797.000000000000000,0.979266178737003
798.000000000000000,0.979182531250711
799.000000000000000,0.978428322617975
800.000000000000000,0.978430656355849
801.000000000000000,0.978911658414959
802.000000000000000,0.978188929499438
803.000000000000000,0.979183282122617
804.000000000000000,0.978617598681183
805.000000000000000,0.978697302183725
806.000000000000000,0.978770978230477
807.000000000000000,0.978284786741262
808.000000000000000,0.978619796447570
809.000000000000000,0.978185762254093
810.000000000000000,0.978927077709478
811.000000000000000,0.978275080956585
812.000000000000000,0.978160421899595
813.000000000000000,0.979014211271072
814.000000000000000,0.979059181761280
815.000000000000000,0.978230268578220
816.000000000000000,0.978534140038912
817.000000000000000,0.978438741029470
818.000000000000000,0.978693270449267
819.000000000000000,0.978865667507261
820.000000000000000,0.978433313178870
821.000000000000000,0.978145288511731
822.000000000000000,0.978459440177059
823.000000000000000,0.978356649254018
824.000000000000000,0.978662318533759
825.000000000000000,0.978217045724324
826.000000000000000,0.978543454317701
827.000000000000000,0.979009054244559
828.000000000000000,0.979264104895232
829.000000000000000,0.978569252374593
830.000000000000000,0.978580617041609
831.000000000000000,0.978706246019877
832.000000000000000,0.978616477548890
833.000000000000000,0.979162809814982
834.000000000000000,0.978859213706404
835.000000000000000,0.979348838684658
836.000000000000000,0.979063155034333
837.000000000000000,0.978407914556721
838.000000000000000,0.977972475640820
839.000000000000000,0.978983817377876
840.000000000000000,0.978849148779030
841.000000000000000,0.978893154797993
842.000000000000000,0.978415013810277
843.000000000000000,0.978725702757683
844.000000000000000,0.979339580213730
845.000000000000000,0.978716763966784
846.000000000000000,0.978096064073227
847.000000000000000,0.979635578597300
848.000000000000000,0.979671983106412
849.000000000000000,0.979543078845449
850.000000000000000,0.978952372400208
851.000000000000000,0.979180525724909
852.000000000000000,0.977882155802631
853.000000000000000,0.978889052650574
854.000000000000000,0.980484523852455
855.000000000000000,0.980206399027256
856.000000000000000,0.979716424608443
857.000000000000000,0.978633959621753
858.000000000000000,0.979325678179138
859.000000000000000,0.979604298440194
860.000000000000000,0.978987613750425
861.000000000000000,0.978576166837366
862.000000000000000,0.979510165965168
863.000000000000000,0.979663188143385
864.000000000000000,0.979743281751682
865.000000000000000,0.979721659180393
866.000000000000000,0.979735577024380
867.000000000000000,0.979561572176280
868.000000000000000,0.979559696409825
869.000000000000000,0.979805935500821
870.000000000000000,0.979765308119092
871.000000000000000,0.979720255522038
872.000000000000000,0.979664410419424
873.000000000000000,0.979632960509770
874.000000000000000,0.979814376202835
875.000000000000000,0.979771919701062
876.000000000000000,0.979765532289511
877.000000000000000,0.979757157969909
878.000000000000000,0.979736743579292
879.000000000000000,0.979698055671024
880.000000000000000,0.979716949722369
881.000000000000000,0.979903099877144
882.000000000000000,0.979877312488895
883.000000000000000,0.979839289484166
884.000000000000000,0.979702029591860
885.000000000000000,0.979699905507299
886.000000000000000,0.979893141554121
887.000000000000000,0.980039630481438
888.000000000000000,0.979942349319499
889.000000000000000,0.979885884165841
890.000000000000000,0.979913519278481
891.000000000000000,0.979879303343010
892.000000000000000,0.979817395870792
893.000000000000000,0.979889627130017
894.000000000000000,0.979918171911843
895.000000000000000,0.979824565197041
896.000000000000000,0.979946032769237
897.000000000000000,0.979975051861740
898.000000000000000,0.980015183762308
899.000000000000000,0.980032656575890
900.000000000000000,0.979983864683965
901.000000000000000,0.979981885367932
902.000000000000000,0.979956067622437
903.000000000000000,0.979939333791875
904.000000000000000,0.979920413220118
905.000000000000000,0.979894594984990
906.000000000000000,0.980017901368683
907.000000000000000,0.980109866054356
908.000000000000000,0.980104648155569
909.000000000000000,0.980080819733680
910.000000000000000,0.979964587628281
911.000000000000000,0.979875858827496
912.000000000000000,0.979876073007783
913.000000000000000,0.979976911608227
914.000000000000000,0.980001482165669
915.000000000000000,0.979944427348148
916.000000000000000,0.979918933685419
917.000000000000000,0.980035846724384
918.000000000000000,0.980093029162685
919.000000000000000,0.980163612878392
920.000000000000000,0.980164480935461
921.000000000000000,0.980130451406466
922.000000000000000,0.980097839147896
923.000000000000000,0.979923087417478
924.000000000000000,0.980030365239706
925.000000000000000,0.980043430639822
926.000000000000000,0.980051696806856
927.000000000000000,0.980010859987224
928.000000000000000,0.979878703985403
929.000000000000000,0.980049634579682
930.000000000000000,0.980155145621626
931.000000000000000,0.980239657397185
932.000000000000000,0.980423009897149
933.000000000000000,0.980365804685928
934.000000000000000,0.980341033384776
935.000000000000000,0.980155135594600
936.000000000000000,0.980126472410038
937.000000000000000,0.980351198628196
938.000000000000000,0.980416773504600
939.000000000000000,0.980309307191593
940.000000000000000,0.980240515482548
941.000000000000000,0.980241266492089
942.000000000000000,0.980317326480717
943.000000000000000,0.980260619621043
944.000000000000000,0.980295190326077
945.000000000000000,0.980238827982512
946.000000000000000,0.980395244087442
947.000000000000000,0.980420086223101
948.000000000000000,0.980363868159344
949.000000000000000,0.980252100339859
950.000000000000000,0.980201991823165
951.000000000000000,0.980235581543210
952.000000000000000,0.980372752508813
953.000000000000000,0.980432194441890
954.000000000000000,0.980394644623406
955.000000000000000,0.980349853878613
956.000000000000000,0.980379746207856
957.000000000000000,0.980137398377493
958.000000000000000,0.980122056745359
959.000000000000000,0.980147625479436
960.000000000000000,0.980297488243816
961.000000000000000,0.980442065369746
962.000000000000000,0.980378866839408
963.000000000000000,0.980279201559382
964.000000000000000,0.980217501396434
965.000000000000000,0.980150318666953
966.000000000000000,0.980329990880831
967.000000000000000,0.980303823860320
968.000000000000000,0.980247685550088
969.000000000000000,0.980251902722601
970.000000000000000,0.980292681061873
971.000000000000000,0.980259807633801
972.000000000000000,0.980398298384458
973.000000000000000,0.980406365116095
974.000000000000000,0.980434554130931
975.000000000000000,0.980326500435308
976.000000000000000,0.980281839114725
977.000000000000000,0.980331715207792
978.000000000000000,0.980321772811765
979.000000000000000,0.980292558954705
980.000000000000000,0.980288501622275
981.000000000000000,0.980398168900174
982.000000000000000,0.980389918490870
983.000000000000000,0.980299664546442
984.000000000000000,0.980463622200593
985.000000000000000,0.980389156449626
986.000000000000000,0.980408486862453
987.000000000000000,0.980483627608489
988.000000000000000,0.980496480292359
989.000000000000000,0.980536409690335
990.000000000000000,0.980483581804768
991.000000000000000,0.980433231440503
992.000000000000000,0.980543593885112
993.000000000000000,0.980415625051390
994.000000000000000,0.980433018614400
995.000000000000000,0.980470524332747
996.000000000000000,0.980598358775931
997.000000000000000,0.980675555319525
998.000000000000000,0.980708215204793
999.000000000000000,0.980639963399611
1000.000000000000000,0.980581692434553
1001.000000000000000,0.980579468434485
1002.000000000000000,0.980688714986609
1003.000000000000000,0.980601245251713
1004.000000000000000,0.980615732009072
1005.000000000000000,0.980544946390207
1006.000000000000000,0.980650032593647
1007.000000000000000,0.980540282267458
1008.000000000000000,0.980652765798507
1009.000000000000000,0.980686032715457
1010.000000000000000,0.980657824924875
1011.000000000000000,0.980676643361708
1012.000000000000000,0.980665252952049
1013.000000000000000,0.980660490881120
1014.000000000000000,0.980701924344846
1015.000000000000000,0.980727921184550
1016.000000000000000,0.980760141168263
1017.000000000000000,0.980806460768625
1018.000000000000000,0.980805157300341
1019.000000000000000,0.980807276424857
1020.000000000000000,0.980775811343466
1021.000000000000000,0.980778971027446
1022.000000000000000,0.980790490725256
1023.000000000000000,0.980778539292510
1024.000000000000000,0.980791976947950
1025.000000000000000,0.980732375058453
1026.000000000000000,0.980807989808441
1027.000000000000000,0.980803814845655
1028.000000000000000,0.980793220729299
1029.000000000000000,0.980685060904423
1030.000000000000000,0.980796938691889
1031.000000000000000,0.980734562411158
1032.000000000000000,0.980829707571550
1033.000000000000000,0.980813145747709
1034.000000000000000,0.980809764243637
1035.000000000000000,0.980776391822361
1036.000000000000000,0.980757380408787
1037.000000000000000,0.980830171213560
1038.000000000000000,0.980856635569852
1039.000000000000000,0.980849288205087
1040.000000000000000,0.980848948334062
1041.000000000000000,0.980822731838915
1042.000000000000000,0.980805374475930
1043.000000000000000,0.980820771999527
1044.000000000000000,0.980879290957775
1045.000000000000000,0.980892791300861
1046.000000000000000,0.980856196743621
1047.000000000000000,0.980768585282393
1048.000000000000000,0.980869541705409
1049.000000000000000,0.980861071076150
1050.000000000000000,0.980856501807769
1051.000000000000000,0.980868028377663
1052.000000000000000,0.980782404764839
1053.000000000000000,0.980792107000681
1054.000000000000000,0.980798253332067
1055.000000000000000,0.980801548272593
1056.000000000000000,0.980892072718111
1057.000000000000000,0.980890984350281
1058.000000000000000,0.980890328729674
1059.000000000000000,0.980702995390534
1060.000000000000000,0.980826914659373
1061.000000000000000,0.980838212304266
1062.000000000000000,0.980843874579885
1063.000000000000000,0.980843345550018
1064.000000000000000,0.980836707544241
1065.000000000000000,0.980849040648219
1066.000000000000000,0.980943217127730
1067.000000000000000,0.980870558063545
1068.000000000000000,0.980980872089284
1069.000000000000000,0.980977830686915
1070.000000000000000,0.980954366331231
1071.000000000000000,0.980966835114998
1072.000000000000000,0.980884943734594
1073.000000000000000,0.980915459654366
1074.000000000000000,0.980928023489436
1075.000000000000000,0.980918500400675
1076.000000000000000,0.981013053680498
1077.000000000000000,0.980927799324419
1078.000000000000000,0.980932038054931
1079.000000000000000,0.980932093763278
1080.000000000000000,0.980935774235345
1081.000000000000000,0.980941334053156
1082.000000000000000,0.980927754857772
1083.000000000000000,0.980839712630238
1084.000000000000000,0.980951327529790
1085.000000000000000,0.980955808472879
1086.000000000000000,0.980983802284673
1087.000000000000000,0.980982987469519
1088.000000000000000,0.980988321200179
1089.000000000000000,0.980993051550053
1090.000000000000000,0.980985478981314
1091.000000000000000,0.980977818698124
1092.000000000000000,0.980881261773691
1093.000000000000000,0.980887081289835
1094.000000000000000,0.980993676765628
1095.000000000000000,0.980987895678641
1096.000000000000000,0.981013142129705
1097.000000000000000,0.981011662362167
1098.000000000000000,0.980916156296390
1099.000000000000000,0.980902559789755
1100.000000000000000,0.981013268915844
1101.000000000000000,0.981020711794310
1102.000000000000000,0.981032437480229
1103.000000000000000,0.981054514514121
1104.000000000000000,0.981044635946278
1105.000000000000000,0.981067906413896
1106.000000000000000,0.981088018014230
1107.000000000000000,0.981080186804245
1108.000000000000000,0.981079800633644
1109.000000000000000,0.981060301229433
1110.000000000000000,0.980981182272244
1111.000000000000000,0.981012553462683
1112.000000000000000,0.981043941742767
1113.000000000000000,0.981185723858865
1114.000000000000000,0.981214761685518
1115.000000000000000,0.981216601777074
1116.000000000000000,0.981245476157031
1117.000000000000000,0.981288590348209
1118.000000000000000,0.981241612735133
1119.000000000000000,0.981349856262051
1120.000000000000000,0.981291499209831
1121.000000000000000,0.981416337175844
1122.000000000000000,0.981421962491965
1123.000000000000000,0.981436601538811
1124.000000000000000,0.981445080029589
1125.000000000000000,0.981447878617966
1126.000000000000000,0.981441748953022
1127.000000000000000,0.981435003080812
1128.000000000000000,0.981436977978151
1129.000000000000000,0.981435681346749
1130.000000000000000,0.981438273472297
1131.000000000000000,0.981431263649199
1132.000000000000000,0.981446178550547
1133.000000000000000,0.981450420426756
1134.000000000000000,0.981381715783168
1135.000000000000000,0.981386453458194
1136.000000000000000,0.981370613261057
1137.000000000000000,0.981463340591174
1138.000000000000000,0.981451750105298
1139.000000000000000,0.981449394634569
1140.000000000000000,0.981443313633280
1141.000000000000000,0.981366394987878
1142.000000000000000,0.981464285060017
1143.000000000000000,0.981460681058935
1144.000000000000000,0.981465895852903
1145.000000000000000,0.981382402255859
1146.000000000000000,0.981390400262188
1147.000000000000000,0.981411944964737
1148.000000000000000,0.981429151654847
1149.000000000000000,0.981443001493437
1150.000000000000000,0.981448685427322
1151.000000000000000,0.981447983941187
1152.000000000000000,0.981440417465759
1153.000000000000000,0.981444864739597
1154.000000000000000,0.981340688092267
1155.000000000000000,0.981325532725812
1156.000000000000000,0.981295231369391
1157.000000000000000,0.981287680234009
1158.000000000000000,0.981270790898756
1159.000000000000000,0.981258766121804
1160.000000000000000,0.981149693918385
1161.000000000000000,0.981144419447213
1162.000000000000000,0.981124081316318
1163.000000000000000,0.981111563436864
1164.000000000000000,0.981016283600119
1165.000000000000000,0.981022571385263
1166.000000000000000,0.980923285202068
1167.000000000000000,0.981031478000271
1168.000000000000000,0.980942742876104
1169.000000000000000,0.981055864081786
1170.000000000000000,0.980978049150584
1171.000000000000000,0.980972984088277
1172.000000000000000,0.980880629215560
1173.000000000000000,0.980858946259546
1174.000000000000000,0.980849505876294
1175.000000000000000,0.980856083766402
1176.000000000000000,0.980813623877205
1177.000000000000000,0.980829660638463
1178.000000000000000,0.980829424101814
1179.000000000000000,0.980721452219546
1180.000000000000000,0.980726885074802
1181.000000000000000,0.980721980448572
1182.000000000000000,0.980732830685430
1183.000000000000000,0.980746125618547
1184.000000000000000,0.980662225823382
1185.000000000000000,0.980668201223707
1186.000000000000000,0.980570475730560
1187.000000000000000,0.980655684917201
1188.000000000000000,0.980559161115950
1189.000000000000000,0.980564420980062
1190.000000000000000,0.980582597843692
1191.000000000000000,0.980581322245549
1192.000000000000000,0.980586530779387
1193.000000000000000,0.980675059849087
1194.000000000000000,0.980549986264384
1195.000000000000000,0.980538656035516
1196.000000000000000,0.980544198976037
1197.000000000000000,0.980550884818147
1198.000000000000000,0.980493209788485
1199.000000000000000,0.980503480134376
1200.000000000000000,0.980504182720627
1201.000000000000000,0.980518824034737
1202.000000000000000,0.980515249030786
1203.000000000000000,0.980406965230448
1204.000000000000000,0.980410207786370
1205.000000000000000,0.980525686183335
1206.000000000000000,0.980434363453550
